example,inst_set,count,inst_data,extender,solver,n,p,q,cone_types,status,solve_time,iters,prim_obj,dual_obj,rel_obj_diff,compl,x_viol,y_viol,z_viol,setup_time,check_time,total_time
NearestPSDJuMP,ext,15,"(750, false, false, false)",StandardConeOptimizer,Hypatia,1881,1,281625,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.003733886,0,40.5034973
NearestPSDJuMP,ext,16,"(800, false, false, false)",StandardConeOptimizer,Hypatia,2002,1,320400,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.003029455,0,38.43901229
NearestPSDJuMP,ext,1,"(50, true, false, false)",StandardConeOptimizer,Hypatia,1275,1,1275,"[""PosSemidefTri""]",Optimal,0.7705738544,9,-5.302874672,-5.302874229,-7.03E-08,3.10E-05,8.67E-08,1.67E-16,1.14E-07,1.002825078,1.007682586,38.56057713
NearestPSDJuMP,ext,2,"(100, true, false, false)",StandardConeOptimizer,Hypatia,5050,1,5050,"[""PosSemidefTri""]",Optimal,20.00256991,13,-4.504644285,-4.504644242,-7.81E-09,6.53E-06,1.10E-08,2.78E-16,1.49E-08,1.001531482,21.04041615,60.68522671
NearestPSDJuMP,ext,3,"(150, true, false, false)",StandardConeOptimizer,Hypatia,11325,1,11325,"[""PosSemidefTri""]",Optimal,194.504849,14,-4.615134456,-4.615134351,-1.87E-08,2.37E-05,2.45E-08,1.11E-16,3.38E-08,1.002297078,195.4562456,233.7579996
NearestPSDJuMP,ext,4,"(200, true, false, false)",StandardConeOptimizer,Hypatia,20100,1,20100,"[""PosSemidefTri""]",Optimal,969.2357888,14,-4.974986067,-4.974985873,-3.25E-08,5.65E-05,4.16E-08,2.22E-16,5.69E-08,2.004538397,970.2942761,1009.474748
NearestPSDJuMP,ext,5,"(250, true, false, false)",StandardConeOptimizer,Hypatia,31375,1,31375,"[""PosSemidefTri""]",SolveCheckKilledTime,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.00604234,2343.977599,2384.046849
NearestPSDJuMP,ext,6,"(300, true, false, false)",StandardConeOptimizer,Hypatia,45150,1,45150,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.010264834,0,43.52495343
NearestPSDJuMP,ext,7,"(350, true, false, false)",StandardConeOptimizer,Hypatia,61425,1,61425,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.019869917,0,47.72133825
NearestPSDJuMP,ext,8,"(400, true, false, false)",StandardConeOptimizer,Hypatia,80200,1,80200,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.03821351,0,51.7395834
NearestPSDJuMP,ext,9,"(450, true, false, false)",StandardConeOptimizer,Hypatia,101475,1,101475,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22.04451594,0,59.00222319
NearestPSDJuMP,ext,10,"(500, true, false, false)",StandardConeOptimizer,Hypatia,125250,1,125250,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35.07062377,0,73.84035007
NearestPSDJuMP,ext,11,"(550, true, false, false)",StandardConeOptimizer,Hypatia,-1,-1,-1,String[],SetupModelCaughtError,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.009306214,0,37.98641957
NearestPSDJuMP,ext,1,"(50, false, false, false)",StandardConeOptimizer,Mosek,126,1,1275,"[""PosSemidefTri""]",Optimal,0.2199120522,5,-4.670065415,-4.670065415,-1.01E-13,1.28E-11,3.45E-13,6.97E-14,8.26E-14,1.001807039,1.001971987,36.00339601
NearestPSDJuMP,ext,2,"(100, false, false, false)",StandardConeOptimizer,Mosek,261,1,5050,"[""PosSemidefTri""]",Optimal,4.260751963,5,-4.484720794,-4.484720794,-1.36E-11,7.79E-10,1.70E-12,9.90E-13,1.97E-12,1.003224223,5.009379882,39.65712569
NearestPSDJuMP,ext,3,"(150, false, false, false)",StandardConeOptimizer,Mosek,370,1,11325,"[""PosSemidefTri""]",Optimal,24.90168595,5,-3.465435607,-3.465435593,-3.10E-09,2.03E-07,3.52E-10,2.02E-10,4.10E-10,1.003313772,25.04775603,58.12545302
NearestPSDJuMP,ext,4,"(200, false, false, false)",StandardConeOptimizer,Mosek,511,1,20100,"[""PosSemidefTri""]",Optimal,91.61961102,5,-3.971313191,-3.971313136,-1.09E-08,1.45E-06,1.71E-09,9.51E-10,1.90E-09,1.002264911,92.18908057,126.593354
NearestPSDJuMP,ext,5,"(250, false, false, false)",StandardConeOptimizer,Mosek,627,1,31375,"[""PosSemidefTri""]",Optimal,248.8655241,5,-4.05366589,-4.053665853,-7.28E-09,1.92E-06,1.67E-09,9.64E-10,1.93E-09,1.001596113,249.5183874,282.6671405
NearestPSDJuMP,ext,6,"(300, false, false, false)",StandardConeOptimizer,Mosek,747,1,45150,"[""PosSemidefTri""]",Optimal,611.279875,5,-3.923278458,-3.923278419,-7.95E-09,2.99E-06,2.30E-09,1.27E-09,2.55E-09,1.00222156,612.2725036,647.045935
NearestPSDJuMP,ext,7,"(350, false, false, false)",StandardConeOptimizer,Mosek,880,1,61425,"[""PosSemidefTri""]",Optimal,1506.550873,6,-3.983848293,-3.983848293,-6.57E-12,2.40E-09,1.34E-10,1.71E-11,2.14E-12,1.001464286,1507.149879,1542.388133
NearestPSDJuMP,ext,8,"(400, false, false, false)",StandardConeOptimizer,Mosek,1011,1,80200,"[""PosSemidefTri""]",SolveCheckCaughtError,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.00420082,678.4244204,712.6436819
NearestPSDJuMP,ext,9,"(450, false, false, false)",StandardConeOptimizer,Mosek,1130,1,101475,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.003715136,0,35.59577964
NearestPSDJuMP,ext,10,"(500, false, false, false)",StandardConeOptimizer,Mosek,1248,1,125250,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.003764485,0,35.49838859
NearestPSDJuMP,ext,11,"(550, false, false, false)",StandardConeOptimizer,Mosek,1382,1,151525,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.006173727,0,35.12812033
NearestPSDJuMP,ext,12,"(600, false, false, false)",StandardConeOptimizer,Mosek,1506,1,180300,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.008173299,0,37.47185089
NearestPSDJuMP,ext,13,"(650, false, false, false)",StandardConeOptimizer,Mosek,1641,1,211575,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.007054757,0,36.2108227
NearestPSDJuMP,ext,14,"(700, false, false, false)",StandardConeOptimizer,Mosek,1761,1,245350,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.008707614,0,36.60114161
NearestPSDJuMP,ext,15,"(750, false, false, false)",StandardConeOptimizer,Mosek,1881,1,281625,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.011794014,0,37.5764151
NearestPSDJuMP,ext,16,"(800, false, false, false)",StandardConeOptimizer,Mosek,2002,1,320400,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.013979579,0,40.47900684
NearestPSDJuMP,ext,1,"(50, true, false, false)",StandardConeOptimizer,Mosek,1275,1,1275,"[""PosSemidefTri""]",Optimal,0.2266020775,5,-5.302874135,-5.302874135,-5.11E-12,3.29E-10,5.75E-12,1.22E-12,1.42E-12,1.002427764,1.002099708,34.49510377
NearestPSDJuMP,ext,2,"(100, true, false, false)",StandardConeOptimizer,Mosek,5050,1,5050,"[""PosSemidefTri""]",Optimal,4.427608013,5,-4.504644233,-4.504644233,-2.25E-11,1.35E-09,2.89E-12,2.69E-13,3.35E-12,1.002346901,5.008853755,39.89317628
NearestPSDJuMP,ext,3,"(150, true, false, false)",StandardConeOptimizer,Mosek,11325,1,11325,"[""PosSemidefTri""]",Optimal,25.15946198,5,-4.615134327,-4.615134326,-8.66E-11,7.46E-09,9.62E-12,5.81E-12,1.13E-11,2.004401275,26.05180408,61.84085667
NearestPSDJuMP,ext,4,"(200, true, false, false)",StandardConeOptimizer,Mosek,20100,1,20100,"[""PosSemidefTri""]",Optimal,94.52145886,5,-4.974985831,-4.97498583,-9.22E-11,4.35E-08,3.85E-11,2.36E-11,4.44E-11,5.011024404,95.19211635,134.3896744
NearestPSDJuMP,ext,5,"(250, true, false, false)",StandardConeOptimizer,Mosek,31375,1,31375,"[""PosSemidefTri""]",Optimal,252.0580862,5,-5.232371914,-5.232371913,-1.63E-11,6.48E-09,4.21E-12,8.65E-12,4.94E-12,10.01851601,252.5159237,294.7683172
NearestPSDJuMP,ext,6,"(300, true, false, false)",StandardConeOptimizer,Mosek,45150,1,45150,"[""PosSemidefTri""]",Optimal,713.5504248,6,-5.103798604,-5.103798604,-6.84E-12,1.29E-09,2.00E-10,3.87E-13,1.97E-12,20.04007863,714.4791779,767.270175
NearestPSDJuMP,ext,7,"(350, true, false, false)",StandardConeOptimizer,Mosek,61425,1,61425,"[""PosSemidefTri""]",Optimal,1469.888373,6,-4.747836189,-4.747836189,-1.27E-11,6.42E-09,3.77E-10,5.01E-11,3.95E-12,37.07486163,1471.061145,1540.664418
NearestPSDJuMP,ext,8,"(400, true, false, false)",StandardConeOptimizer,Mosek,80200,1,80200,"[""PosSemidefTri""]",SolveCheckCaughtError,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.12770996,703.4415076,800.3759623
NearestPSDJuMP,ext,9,"(450, true, false, false)",StandardConeOptimizer,Mosek,101475,1,101475,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100.206566,0,132.8665596
NearestPSDJuMP,ext,10,"(500, true, false, false)",StandardConeOptimizer,Mosek,125250,1,125250,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152.310201,0,186.364604
NearestPSDJuMP,ext,11,"(550, true, false, false)",StandardConeOptimizer,Mosek,151525,1,151525,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222.4528726,0,254.9025043
NearestPSDJuMP,ext,12,"(600, true, false, false)",StandardConeOptimizer,Mosek,180300,1,180300,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313.6369175,0,346.1397205
NearestPSDJuMP,ext,13,"(650, true, false, false)",StandardConeOptimizer,Mosek,211575,1,211575,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,431.8800387,0,463.8257604
NearestPSDJuMP,ext,14,"(700, true, false, false)",StandardConeOptimizer,Mosek,245350,1,245350,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,581.1826639,0,613.6752488
NearestPSDJuMP,ext,15,"(750, true, false, false)",StandardConeOptimizer,Mosek,281625,1,281625,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,766.5599383,0,800.5460302
NearestPSDJuMP,ext,16,"(800, true, false, false)",StandardConeOptimizer,Mosek,320400,1,320400,"[""PosSemidefTri""]",SkippedSolveCheck,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,969.9730493,0,1002.37549
PolyMinJuMP,nat,1,"(1, 100, false, true)",nothing,Hypatia,201,1,201,"[""WSOSInterpNonnegative""]",Optimal,0.1298549175,16,-3.686637608,-3.686637591,-3.59E-09,7.39E-06,7.39E-09,2.22E-16,1.01E-08,1.152220798,1.084822667,49.31945005
PolyMinJuMP,nat,2,"(1, 200, false, true)",nothing,Hypatia,401,1,401,"[""WSOSInterpNonnegative""]",Optimal,0.4347469807,17,-4.109433001,-4.109432921,-1.56E-08,6.19E-05,3.06E-08,2.22E-16,3.82E-08,1.001731604,1.006995682,43.48796922
PolyMinJuMP,nat,3,"(1, 500, false, true)",nothing,Hypatia,1001,1,1001,"[""WSOSInterpNonnegative""]",Optimal,3.767529964,20,-4.744481681,-4.744481626,-9.57E-09,9.52E-05,1.66E-08,1.11E-16,2.02E-08,1.002162765,4.00663364,46.67232482
PolyMinJuMP,nat,4,"(1, 1000, false, true)",nothing,Hypatia,2001,1,2001,"[""WSOSInterpNonnegative""]",Optimal,20.62537313,23,-4.535314866,-4.535314708,-2.86E-08,0.000565392967,5.12E-08,1.11E-16,6.25E-08,1.002206262,21.03834147,61.63036009
PolyMinJuMP,nat,5,"(1, 1500, false, true)",nothing,Hypatia,3001,1,3001,"[""WSOSInterpNonnegative""]",Optimal,69.8038981,25,-4.066909062,-4.066908887,-3.47E-08,0.001034361093,6.82E-08,2.22E-16,8.48E-08,1.001598896,70.1377928,112.4309193
PolyMinJuMP,nat,6,"(1, 2500, false, true)",nothing,Hypatia,5001,1,5001,"[""WSOSInterpNonnegative""]",Optimal,266.185092,28,-3.695088432,-3.695088418,-3.07E-09,0.0001566573797,6.77E-09,8.88E-16,8.48E-09,1.002643558,266.563433,307.2541327
PolyMinJuMP,nat,7,"(1, 3500, false, true)",nothing,Hypatia,7001,1,7001,"[""WSOSInterpNonnegative""]",Optimal,711.9754021,30,-3.750204678,-3.750204649,-6.14E-09,0.0004366271635,1.33E-08,3.33E-16,1.66E-08,1.002471174,712.5178497,753.3962542
PolyMinJuMP,nat,1,"(2, 15, false, true)",nothing,Hypatia,496,1,496,"[""WSOSInterpNonnegative""]",Optimal,0.6732099056,21,-4.025731057,-4.025731032,-4.98E-09,1.40E-05,5.59E-09,3.33E-16,7.09E-09,1.002557377,1.00228054,43.55101482
PolyMinJuMP,nat,2,"(2, 30, false, true)",nothing,Hypatia,1891,1,1891,"[""WSOSInterpNonnegative""]",Optimal,19.47944093,27,-3.696166375,-3.696166084,-6.20E-08,0.0006461725515,7.32E-08,7.22E-16,9.26E-08,1.001906137,20.03459084,60.55969009
PolyMinJuMP,nat,3,"(2, 45, false, true)",nothing,Hypatia,4186,1,4186,"[""WSOSInterpNonnegative""]",Optimal,159.495194,30,-4.220717969,-4.220717858,-2.12E-08,0.0005078661142,2.33E-08,7.77E-16,2.88E-08,1.002347754,160.3270452,201.3306316
PolyMinJuMP,nat,4,"(2, 60, false, true)",nothing,Hypatia,7381,1,7381,"[""WSOSInterpNonnegative""]",Optimal,774.7403131,33,-4.354006035,-4.354005754,-5.25E-08,0.002240301553,5.70E-08,1.33E-15,6.97E-08,1.001429837,775.6512969,817.9854529
PolyMinJuMP,nat,1,"(3, 3, false, true)",nothing,Hypatia,84,1,84,"[""WSOSInterpNonnegative""]",Optimal,0.02359890938,16,-5.79123376,-5.791233662,-1.44E-08,5.93E-06,9.77E-09,8.88E-16,1.25E-08,1.003043094,1.002446018,43.67397892
PolyMinJuMP,nat,2,"(3, 6, false, true)",nothing,Hypatia,455,1,455,"[""WSOSInterpNonnegative""]",Optimal,0.7324099541,22,-7.654841737,-7.654841566,-1.97E-08,4.84E-05,1.10E-08,0,1.40E-08,1.001865519,1.001276989,43.72180049
PolyMinJuMP,nat,3,"(3, 9, false, true)",nothing,Hypatia,1330,1,1330,"[""WSOSInterpNonnegative""]",Optimal,6.943229198,25,-14.12734189,-14.12734115,-4.91E-08,0.0005638518781,2.43E-08,1.11E-15,3.00E-08,2.005435183,8.011394925,49.86798276
PolyMinJuMP,nat,4,"(3, 12, false, true)",nothing,Hypatia,2925,1,2925,"[""WSOSInterpNonnegative""]",Optimal,50.23233485,29,-38.60500752,-38.60500666,-2.17E-08,0.001360005061,9.77E-09,8.88E-16,1.20E-08,18.04503704,51.09628536,108.8139758
PolyMinJuMP,nat,5,"(3, 15, false, true)",nothing,Hypatia,5456,1,5456,"[""WSOSInterpNonnegative""]",Optimal,262.0145528,32,-38.07755459,-38.07755349,-2.81E-08,0.003202916245,1.24E-08,6.33E-15,1.54E-08,110.2721127,262.5416741,414.417499
PolyMinJuMP,nat,1,"(4, 4, false, true)",nothing,Hypatia,495,1,495,"[""WSOSInterpNonnegative""]",Optimal,1.502522945,21,-15.23143128,-15.23143043,-5.23E-08,0.0001852628833,1.96E-08,1.11E-15,2.47E-08,1.002091954,2.0024052,42.80764627
PolyMinJuMP,nat,2,"(4, 6, false, true)",nothing,Hypatia,1820,1,1820,"[""WSOSInterpNonnegative""]",Optimal,12.02090883,23,-370.4025517,-370.4025179,-9.13E-08,0.02424075152,2.87E-08,2.84E-14,3.60E-08,8.019611255,13.02099685,62.6090086
PolyMinJuMP,nat,3,"(4, 8, false, true)",nothing,Hypatia,4845,1,4845,"[""WSOSInterpNonnegative""]",Optimal,132.791316,23,-4522.571791,-4522.571687,-2.29E-08,0.1880743997,6.99E-09,1.51E-12,8.59E-09,134.3290759,133.2681491,309.2866668
PolyMinJuMP,nat,1,"(8, 2, false, true)",nothing,Hypatia,495,1,495,"[""WSOSInterpNonnegative""]",Optimal,1.422271967,21,-52.70217274,-52.70217244,-5.52E-09,3.49E-05,1.04E-09,2.55E-15,1.35E-09,1.002109645,2.003963721,44.57366146
PolyMinJuMP,nat,2,"(8, 3, false, true)",nothing,Hypatia,3003,1,3003,"[""WSOSInterpNonnegative""]",Optimal,54.58673787,27,-289.2687289,-289.2687229,-2.06E-08,0.003145642648,2.77E-09,2.21E-14,3.63E-09,34.08645705,55.10677702,128.7643781
PolyMinJuMP,nat,1,"(16, 1, false, true)",nothing,Hypatia,153,1,153,"[""WSOSInterpNonnegative""]",Optimal,0.131729126,17,-21.004393,-21.00439175,-5.65E-08,4.01E-05,9.26E-09,4.11E-15,1.28E-08,1.002514959,1.002310655,41.87457075
PolyMinJuMP,nat,2,"(16, 2, false, true)",nothing,Hypatia,4845,1,4845,"[""WSOSInterpNonnegative""]",Optimal,276.1489532,32,-312.6975326,-312.6975121,-6.55E-08,0.008749967885,4.54E-09,1.03E-13,5.79E-09,134.3325293,276.583915,452.6030905
PolyMinJuMP,nat,1,"(32, 1, false, true)",nothing,Hypatia,561,1,561,"[""WSOSInterpNonnegative""]",Optimal,2.202345133,17,-86.68732546,-86.68732293,-2.89E-08,0.0001648603731,2.67E-09,0,3.44E-09,1.002199951,3.00362812,43.93791766
PolyMinJuMP,nat,1,"(64, 1, false, true)",nothing,Hypatia,2145,1,2145,"[""WSOSInterpNonnegative""]",Optimal,73.69350219,20,-169.3261195,-169.3261134,-3.60E-08,0.0007571071399,1.66E-09,1.87E-14,2.10E-09,14.03340752,74.14727162,129.0560493
PolyMinJuMP,ext,1,"(1, 100, false, false)",StandardConeOptimizer,Hypatia,201,1,10201,"[""PosSemidefTri""]",Optimal,1.705048084,32,-3.686637454,-3.686637538,1.78E-08,2.63E-07,8.04E-09,1.11E-16,1.37E-09,1.001106553,2.002068509,48.12808655
PolyMinJuMP,ext,2,"(1, 200, false, false)",StandardConeOptimizer,Hypatia,401,1,40401,"[""PosSemidefTri""]",Optimal,21.96015406,44,-4.109432698,-4.109432757,1.15E-08,1.87E-07,4.05E-09,5.55E-17,4.87E-10,6.01290897,22.03635716,73.05749813
PolyMinJuMP,ext,3,"(1, 500, false, false)",StandardConeOptimizer,Hypatia,1001,1,251001,"[""PosSemidefTri""]",SolveCheckKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,116.24022,22.58392279,183.7805254
PolyMinJuMP,ext,4,"(1, 1000, false, false)",StandardConeOptimizer,Hypatia,-1,-1,-1,String[],SetupModelKilledTime,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1805.235571,0,1850.59015
PolyMinJuMP,ext,1,"(2, 15, false, false)",StandardConeOptimizer,Hypatia,496,1,23836,"[""PosSemidefTri""]",Optimal,7.561376095,24,-4.025730662,-4.025730876,4.24E-08,4.75E-07,3.23E-08,2.22E-16,3.67E-09,4.006736413,8.012278919,57.13692595
PolyMinJuMP,ext,2,"(2, 30, false, false)",StandardConeOptimizer,Hypatia,1891,1,339946,"[""PosSemidefTri""]",SolveCheckKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,371.7714253,18.04811482,434.7499594
PolyMinJuMP,ext,3,"(2, 45, false, false)",StandardConeOptimizer,Hypatia,-1,-1,-1,String[],SetupModelKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,955.2000118,0,1000.350953
PolyMinJuMP,ext,1,"(3, 3, false, false)",StandardConeOptimizer,Hypatia,84,1,375,"[""PosSemidefTri""]",Optimal,0.03887009621,13,-5.791233135,-5.791233268,1.96E-08,4.71E-07,1.49E-08,2.22E-16,1.13E-08,1.009275188,1.009276007,47.20593882
PolyMinJuMP,ext,2,"(3, 6, false, false)",StandardConeOptimizer,Hypatia,455,1,8358,"[""PosSemidefTri""]",Optimal,1.945554018,18,-7.654840587,-7.654840949,4.17E-08,9.84E-07,4.60E-08,6.66E-16,9.29E-09,2.011720688,3.007316265,50.2855782
PolyMinJuMP,ext,3,"(3, 9, false, false)",StandardConeOptimizer,Hypatia,1330,1,65395,"[""PosSemidefTri""]",Optimal,72.71964502,25,-14.12733825,-14.12733845,1.28E-08,5.23E-07,3.24E-08,2.22E-16,2.27E-09,25.05056664,73.16976373,143.505275
PolyMinJuMP,ext,4,"(3, 12, false, false)",StandardConeOptimizer,Hypatia,2925,1,303030,"[""PosSemidefTri""]",SolveCheckKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,602.4359219,18.03985967,667.7435566
PolyMinJuMP,ext,5,"(3, 15, false, false)",StandardConeOptimizer,Hypatia,-1,-1,-1,String[],SetupModelKilledTime,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1805.436326,0,1853.108964
PolyMinJuMP,ext,1,"(4, 4, false, false)",StandardConeOptimizer,Hypatia,495,1,5005,"[""PosSemidefTri""]",Optimal,2.109064817,17,-15.23142624,-15.2314264,1.02E-08,6.77E-07,1.53E-08,1.78E-15,4.47E-09,2.011605257,3.006306857,50.34565922
PolyMinJuMP,ext,2,"(4, 6, false, false)",StandardConeOptimizer,Hypatia,1820,1,54159,"[""PosSemidefTri""]",Optimal,73.00130892,19,-370.4024626,-370.4024628,3.21E-10,4.67E-06,1.72E-08,1.05E-13,1.73E-09,38.08853636,73.18753557,158.5834368
PolyMinJuMP,ext,3,"(4, 8, false, false)",StandardConeOptimizer,Hypatia,-1,-1,-1,String[],SetupModelKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1431.330244,0,1476.712491
PolyMinJuMP,ext,1,"(8, 2, false, false)",StandardConeOptimizer,Hypatia,495,1,1395,"[""PosSemidefTri""]",Optimal,0.6637539864,15,-52.70217104,-52.70217142,7.16E-09,3.50E-06,4.40E-08,4.88E-15,1.56E-08,1.004596198,1.001603667,49.19246847
PolyMinJuMP,ext,2,"(8, 3, false, false)",StandardConeOptimizer,Hypatia,3003,1,21975,"[""PosSemidefTri""]",Optimal,72.57338214,19,-289.2687101,-289.2687104,1.23E-09,9.18E-06,3.22E-08,2.60E-14,7.19E-09,54.13059264,73.16218888,172.4157032
PolyMinJuMP,ext,1,"(16, 1, false, false)",StandardConeOptimizer,Hypatia,153,1,169,"[""Nonnegative"", ""PosSemidefTri""]",Optimal,0.7646651268,15,-21.00438726,-21.00438784,2.67E-08,2.32E-06,3.12E-08,7.77E-16,2.74E-08,1.001393259,1.000839519,47.36973804
PolyMinJuMP,ext,2,"(16, 2, false, false)",StandardConeOptimizer,Hypatia,4845,1,14229,"[""PosSemidefTri""]",Optimal,94.42056203,24,-312.6974929,-312.697493,3.36E-10,1.60E-06,1.34E-08,2.93E-14,1.29E-09,155.421431,95.21213941,296.9893553
PolyMinJuMP,ext,1,"(32, 1, false, false)",StandardConeOptimizer,Hypatia,561,1,593,"[""Nonnegative"", ""PosSemidefTri""]",Optimal,1.141602039,13,-86.68731222,-86.68731246,2.83E-09,1.88E-06,6.70E-09,7.99E-15,6.15E-09,2.00440057,2.010239939,49.30377915
PolyMinJuMP,ext,1,"(64, 1, false, false)",StandardConeOptimizer,Hypatia,2145,1,2209,"[""Nonnegative"", ""PosSemidefTri""]",Optimal,3.432607174,15,-169.3260675,-169.3260724,2.86E-08,3.50E-05,6.27E-08,2.61E-15,5.77E-08,15.04942565,4.008329854,63.94246648
PolyMinJuMP,ext,1,"(1, 100, false, false)",StandardConeOptimizer,Mosek,201,1,10201,"[""PosSemidefTri""]",Optimal,25.82196093,14,-3.686637555,-3.686637555,9.47E-14,1.09E-10,1.34E-08,4.04E-12,3.58E-10,2.003883557,27.04707433,70.06044319
PolyMinJuMP,ext,2,"(1, 200, false, false)",StandardConeOptimizer,Mosek,401,1,40401,"[""PosSemidefTri""]",Optimal,571.9561141,15,-4.109432768,-4.109432768,-2.87E-14,1.33E-10,5.97E-10,2.64E-12,4.72E-11,11.02292045,574.2083545,627.9406944
PolyMinJuMP,ext,3,"(1, 500, false, false)",StandardConeOptimizer,Mosek,1001,1,251001,"[""PosSemidefTri""]",SolveCheckKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228.4866123,304.1373899,573.4830752
PolyMinJuMP,ext,4,"(1, 1000, false, false)",StandardConeOptimizer,Mosek,-1,-1,-1,String[],SetupModelKilledTime,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1805.04065,0,1848.130585
PolyMinJuMP,ext,1,"(2, 15, false, false)",StandardConeOptimizer,Mosek,496,1,23836,"[""PosSemidefTri""]",Optimal,93.23451209,9,-4.025730948,-4.025730948,3.36E-15,1.17E-11,6.03E-10,4.06E-12,3.88E-11,7.014323511,95.23634703,145.0709594
PolyMinJuMP,ext,2,"(2, 30, false, false)",StandardConeOptimizer,Mosek,1891,1,339946,"[""PosSemidefTri""]",SolveCheckKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,735.7481406,201.4763719,979.7984934
PolyMinJuMP,ext,3,"(2, 45, false, false)",StandardConeOptimizer,Mosek,-1,-1,-1,String[],SetupModelKilledMemory,NaN,-1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,874.1209356,0,914.8497925
PolyMinJuMP,ext,1,"(3, 3, false, false)",StandardConeOptimizer,Mosek,84,1,375,"[""PosSemidefTri""]",Optimal,0.03811097145,6,-5.791232857,-5.791232872,2.27E-09,4.12E-06,5.82E-07,4.30E-08,8.60E-08,1.009544361,1.010592076,44.96682613
PolyMinJuMP,ext,2,"(3, 6, false, false)",StandardConeOptimizer,Mosek,455,1,8358,"[""PosSemidefTri""]",Optimal,7.569639206,8,-7.654840905,-7.654840905,-4.68E-14,1.27E-10,4.41E-08,6.93E-14,2.31E-13,3.013671112,8.021088017,51.80795325
PolyMinJuMP,ext,3,"(3, 9, false, false)",StandardConeOptimizer,Mosek,1330,1,65395,"[""PosSemidefTri""]",Optimal,647.4404581,8,-14.12733842,-14.12733842,4.19E-13,1.44E-08,1.17E-07,1.88E-11,4.09E-11,54.15778004,655.6800864,752.7461633
